Species	Molecular weight	Collision diameter	kb* inverse  Collision energy (k/eps)
c8ooh3-2b	0.145	6.24e-10	0.00167768345468577
c8h17oo-7-2	0.145	6.24e-10	0.00167768345468577
c8ooh2-2a	0.145	6.24e-10	0.00167768345468577
c8ooh4-2a	0.145	6.24e-10	0.00167768345468577
c8ooh4-3	0.145	6.27e-10	0.00163174727498205
c8ooh4-5	0.145	6.27e-10	0.00163174727498205
c8ooh4-2g	0.145	6.24e-10	0.00167768345468577
nc7ket42	0.146	6.506e-10	0.00172028212626871
nc7ket12	0.146	6.506e-10	0.00172028212626871
c8h17ooh-7-2	0.146	6.24e-10	0.00167768345468577
nc7ket26	0.146	6.506e-10	0.00172028212626871
c8ooh3-2	0.146	6.27e-10	0.00163174727498205
c8h17ooh-4-2	0.146	6.24e-10	0.00167768345468577
nc7ket35	0.146	6.506e-10	0.00172028212626871
c7ket1-5-2	0.146	5.99e-10	0.00182865502422968
c7ket5-4-2	0.146	5.99e-10	0.00182865502422968
c7ket1-1-2	0.146	5.99e-10	0.00182865502422968
c8h17o2h-4	0.146	6.27e-10	0.00163174727498205
c7ket4-3-2	0.146	5.99e-10	0.00182865502422968
c7ket4-1-2	0.146	5.99e-10	0.00182865502422968
c7ket4-2-2	0.146	5.99e-10	0.00182865502422968
c7ket5-1-2	0.146	5.99e-10	0.00182865502422968
c8h17ooh-1-2	0.146	6.24e-10	0.00167768345468577
c7ket6-3-2	0.146	5.99e-10	0.00182865502422968
c7ket3-4-2	0.146	5.99e-10	0.00182865502422968
c7ket6-4-2	0.146	5.99e-10	0.00182865502422968
c7ket1-2-2	0.146	5.99e-10	0.00182865502422968
c8h17ooh-6-2	0.146	6.24e-10	0.00167768345468577
c8ooh1-2	0.146	6.27e-10	0.00163174727498205
c7ket1-3-2	0.146	5.99e-10	0.00182865502422968
nc7ket14	0.146	6.506e-10	0.00172028212626871
nc7ket13	0.146	6.506e-10	0.00172028212626871
nc7ket21	0.146	6.506e-10	0.00172028212626871
c8ooh4-2	0.146	6.27e-10	0.00163174727498205
nc7ket36	0.146	6.506e-10	0.00172028212626871
c6h103ooh2-1o2	0.147	6.436e-10	0.00147677985199712
c6h101ooh4-5o2	0.147	6.436e-10	0.00147677985199712
o2c7h14oh-2	0.147	6.436e-10	0.00147677985199712
c6h101ooh3-4o2	0.147	6.436e-10	0.00147677985199712
c6h101ooh6-4o2	0.147	6.436e-10	0.00147677985199712
c6h102ooh5-6o2	0.147	6.436e-10	0.00147677985199712
c6h102ooh5-4o2	0.147	6.436e-10	0.00147677985199712
c6h101ooh4-3o2	0.147	6.436e-10	0.00147677985199712
c6h101ooh3-6o2	0.147	6.436e-10	0.00147677985199712
c6h101ooh6-5o2	0.147	6.436e-10	0.00147677985199712
c6h103ooh1-2o2	0.147	6.436e-10	0.00147677985199712
c6h12ooh3-2o2	0.149	6.436e-10	0.00147677985199712
c6h12ooh3-6o2	0.149	6.436e-10	0.00147677985199712
c6h12ooh3-5o2	0.149	6.436e-10	0.00147677985199712
c6h12ooh2-5o2	0.149	6.436e-10	0.00147677985199712
c6h12ooh2-6o2	0.149	6.436e-10	0.00147677985199712
c6h12ooh3-1o2	0.149	6.436e-10	0.00147677985199712
c6h12ooh1-2o2	0.149	6.436e-10	0.00147677985199712
c11h21-1-2	0.153	6.68e-10	0.00145747099632717
c11h22-2-2	0.154	6.68e-10	0.00145747099632717
c11h22-1-2	0.154	6.68e-10	0.00145747099632717
c11h22-4	0.154	6.73e-10	0.00133591610446864
c11h22-5	0.154	6.73e-10	0.00133591610446864
c11h22-4-2	0.154	6.68e-10	0.00145747099632717
c11h22-8-2	0.154	6.68e-10	0.00145747099632717
c11h22-6-2	0.154	6.68e-10	0.00145747099632717
nc7h15coc2h3	0.154	6.87e-10	0.0013674839662505
ic9h19co	0.155	6.68e-10	0.00145749223885383
nc8h17coch2	0.155	6.87e-10	0.0013674839662505
ic6h13coc3h6p	0.155	6.68e-10	0.00145749223885383
ic7h15coc2h4p	0.155	6.68e-10	0.00145749223885383
ic8h17coch2	0.155	6.68e-10	0.00145749223885383
c7coc2h4p	0.155	6.24e-10	0.00187090739008419
c11h23-3	0.155	6.8e-10	0.0013259082471493
c11h23-2c	0.155	6.68e-10	0.00145747099632717
c11h23-4	0.155	6.8e-10	0.0013259082471493
c11h23-6	0.155	6.8e-10	0.0013259082471493
c11h23-2h	0.155	6.68e-10	0.00145747099632717
c11h23-2d	0.155	6.68e-10	0.00145747099632717
c11h23-2a	0.155	6.68e-10	0.00145747099632717
c11h23-1	0.155	6.8e-10	0.0013259082471493
c10o2-4	0.156	6.69e-10	0.00141860069227714
c10o2-3	0.156	6.69e-10	0.00141860069227714
c10h20o6-9-2	0.156	6.4e-10	0.00153176888671037
c10h20o1-1-2	0.156	6.4e-10	0.00153176888671037
c10h20o3-5-2	0.156	6.4e-10	0.00153176888671037
c10h20o2-5-2	0.156	6.4e-10	0.00153176888671037
c10h20o2-6-2	0.156	6.4e-10	0.00153176888671037
c10o5-6	0.156	6.69e-10	0.00141860069227714
c10h20o1-2-2	0.156	6.4e-10	0.00153176888671037
c10h20o5-6-2	0.156	6.4e-10	0.00153176888671037
c10h20o5-8-2	0.156	6.4e-10	0.00153176888671037
c10o4-6	0.156	6.69e-10	0.00141860069227714
c10h20o3-4-2	0.156	6.4e-10	0.00153176888671037
c10h20o5-7-2	0.156	6.4e-10	0.00153176888671037
c10h20o3-7-2	0.156	6.4e-10	0.00153176888671037
c10h20o4-5-2	0.156	6.4e-10	0.00153176888671037
ic9h19cho	0.156	6.68e-10	0.00145749223885383
c10o3-7	0.156	6.69e-10	0.00141860069227714
c10o4-5	0.156	6.69e-10	0.00141860069227714
c10o2-5	0.156	6.69e-10	0.00141860069227714
c10h20o1-4-2	0.156	6.4e-10	0.00153176888671037
nc9h19cho	0.156	6.49e-10	0.00151768098345728
nc11h24	0.156	6.8e-10	0.0013259082471493
c10h21o-9-2	0.157	6.4e-10	0.00153176888671037
c10h21o-6-2	0.157	6.4e-10	0.00153176888671037
c10h21o-4	0.157	6.69e-10	0.00141860069227714
c10h21o-8-2	0.157	6.4e-10	0.00153176888671037
c10h21o-3	0.157	6.69e-10	0.00141860069227714
c10h21o-7-2	0.157	6.4e-10	0.00153176888671037
c10h21o-4-2	0.157	6.4e-10	0.00153176888671037
c9ooh6-2g	0.159	6.4e-10	0.00153176888671037
c9ooh8-2d	0.159	6.4e-10	0.00153176888671037
c9ooh3-5	0.159	6.49e-10	0.00151768098345728
c9h19oo-7-2	0.159	6.4e-10	0.00153176888671037
c9h19oo-1-2	0.159	6.4e-10	0.00153176888671037
c9ooh1-2e	0.159	6.4e-10	0.00153176888671037
c9ooh2-6	0.159	6.49e-10	0.00151768098345728
c9ooh7-2h	0.159	6.4e-10	0.00153176888671037
c9h19oo-5-2	0.159	6.4e-10	0.00153176888671037
c9ooh5-2b	0.159	6.4e-10	0.00153176888671037
c9ooh7-2f	0.159	6.4e-10	0.00153176888671037
c9h19oo-2-2	0.159	6.4e-10	0.00153176888671037
c9ooh6-2d	0.159	6.4e-10	0.00153176888671037
c9ooh7-2c	0.159	6.4e-10	0.00153176888671037
c9ooh5-1	0.159	6.49e-10	0.00151768098345728
c9ooh5-3	0.159	6.49e-10	0.00151768098345728
c9ooh3-2a	0.159	6.4e-10	0.00153176888671037
c9h19oo-8-2	0.159	6.4e-10	0.00153176888671037
c9ooh1-3	0.159	6.49e-10	0.00151768098345728
c9ooh3-2g	0.159	6.4e-10	0.00153176888671037
c9ooh4-7	0.159	6.49e-10	0.00151768098345728
c9ooh5-2f	0.159	6.4e-10	0.00153176888671037
c9ooh1-4	0.159	6.49e-10	0.00151768098345728
c9ooh7-2e	0.159	6.4e-10	0.00153176888671037
c9ooh8-2e	0.159	6.4e-10	0.00153176888671037
c9ooh5-2c	0.159	6.4e-10	0.00153176888671037
c9ooh2-5	0.159	6.49e-10	0.00151768098345728
c9ooh3-2b	0.159	6.4e-10	0.00153176888671037
c9ooh2-3	0.159	6.49e-10	0.00151768098345728
c9ooh2-4	0.159	6.49e-10	0.00151768098345728
c9ooh3-2f	0.159	6.4e-10	0.00153176888671037
c9ooh1-2d	0.159	6.4e-10	0.00153176888671037
c9ooh4-2f	0.159	6.4e-10	0.00153176888671037
c9ooh3-4	0.159	6.49e-10	0.00151768098345728
c9ooh1-2b	0.159	6.4e-10	0.00153176888671037
c9ooh4-2g	0.159	6.4e-10	0.00153176888671037
c9ooh1-5	0.159	6.49e-10	0.00151768098345728
c9ooh5-2d	0.159	6.4e-10	0.00153176888671037
c9ooh4-2c	0.159	6.4e-10	0.00153176888671037
c9ooh2-2c	0.159	6.4e-10	0.00153176888671037
c8ket4-6-2	0.16	6.24e-10	0.00167768345468577
c8ket4-3	0.16	6.27e-10	0.00163174727498205
c8ket3-5-2	0.16	6.24e-10	0.00167768345468577
c8ket2-1	0.16	6.27e-10	0.00163174727498205
c8ket3-6-2	0.16	6.24e-10	0.00167768345468577
c8ket5-2-2	0.16	6.24e-10	0.00167768345468577
c8ket1-1-2	0.16	6.24e-10	0.00167768345468577
c8ket5-6-2	0.16	6.24e-10	0.00167768345468577
c8ket3-2-2	0.16	6.24e-10	0.00167768345468577
c8ket4-1	0.16	6.27e-10	0.00163174727498205
c9h19ooh-3-2	0.16	6.4e-10	0.00153176888671037
c9ooh1-2	0.16	6.49e-10	0.00151768098345728
c8ket4-2	0.16	6.27e-10	0.00163174727498205
c8ket6-4-2	0.16	6.24e-10	0.00167768345468577
c8ket1-2-2	0.16	6.24e-10	0.00167768345468577
c8ket3-2	0.16	6.27e-10	0.00163174727498205
c8ket6-5-2	0.16	6.24e-10	0.00167768345468577
c8ket4-7	0.16	6.27e-10	0.00163174727498205
c9h19ooh-1-2	0.16	6.4e-10	0.00153176888671037
c8ket3-5	0.16	6.27e-10	0.00163174727498205
c9h19o2h-5	0.16	6.49e-10	0.00151768098345728
c9h19o2h-1	0.16	6.49e-10	0.00151768098345728
c9h19ooh-4-2	0.16	6.4e-10	0.00153176888671037
c8ket5-3-2	0.16	6.24e-10	0.00167768345468577
c8ket7-4-2	0.16	6.24e-10	0.00167768345468577
c8ket1-2	0.16	6.27e-10	0.00163174727498205
c8ket5-7-2	0.16	6.24e-10	0.00167768345468577
c8ket4-3-2	0.16	6.24e-10	0.00167768345468577
c8ket4-8	0.16	6.27e-10	0.00163174727498205
c9h19ooh-6-2	0.16	6.4e-10	0.00153176888671037
c8ket7-3-2	0.16	6.24e-10	0.00167768345468577
c8ket2-5	0.16	6.27e-10	0.00163174727498205
c8ket1-5	0.16	6.27e-10	0.00163174727498205
c8ket1-3-2	0.16	6.24e-10	0.00167768345468577
c8ket3-1-2	0.16	6.24e-10	0.00167768345468577
c8ket1-4-2	0.16	6.24e-10	0.00167768345468577
c7h14ooh1-5o2	0.163	7.229e-10	0.00166500166500167
c7ooh4-oo3-2	0.163	5.99e-10	0.00182865502422968
c7ooh5-oo1-2	0.163	5.99e-10	0.00182865502422968
c7h14ooh3-4o2	0.163	7.229e-10	0.00166500166500167
c7ooh2-oo1-2	0.163	5.99e-10	0.00182865502422968
c7h14ooh3-5o2	0.163	7.229e-10	0.00166500166500167
c7ooh3-oo4-2	0.163	5.99e-10	0.00182865502422968
c7h14ooh3-1o2	0.163	7.229e-10	0.00166500166500167
c7ooh3-oo1-2	0.163	5.99e-10	0.00182865502422968
c7ooh4-oo2-2	0.163	5.99e-10	0.00182865502422968
c7ooh6-oo2-2	0.163	5.99e-10	0.00182865502422968
c7ooh3-oo5-2	0.163	5.99e-10	0.00182865502422968
c7ooh4-oo1-2	0.163	5.99e-10	0.00182865502422968
c7ooh6-oo4-2	0.163	5.99e-10	0.00182865502422968
c7h14ooh1-4o2	0.163	7.229e-10	0.00166500166500167
c7h14ooh2-5o2	0.163	7.229e-10	0.00166500166500167
c7h14ooh2-3o2	0.163	7.229e-10	0.00166500166500167
c7h14ooh3-7o2	0.163	7.229e-10	0.00166500166500167
c7ooh2-oo4-2	0.163	5.99e-10	0.00182865502422968
c7ooh1-oo3-2	0.163	5.99e-10	0.00182865502422968
c7h14ooh1-2o2	0.163	7.229e-10	0.00166500166500167
c7ooh2-oo6-2	0.163	5.99e-10	0.00182865502422968
c7h14ooh2-6o2	0.163	7.229e-10	0.00166500166500167
c12h23	0.167	6.93e-10	0.00127056730830316
nc8h17coc2h3	0.168	7.11e-10	0.00119937152931864
c12h24-9-2	0.168	7.12e-10	0.00119935714457051
c12h24-3-2	0.168	7.12e-10	0.00119935714457051
c12h24-6-2	0.168	7.12e-10	0.00119935714457051
c12h24-8-2	0.168	7.12e-10	0.00119935714457051
c12h24-6	0.168	6.93e-10	0.00127056730830316
c12h24-1-2	0.168	7.12e-10	0.00119935714457051
c12h24-5	0.168	6.93e-10	0.00127056730830316
c12h24-10-2	0.168	7.12e-10	0.00119935714457051
c7coc3h6p	0.169	6.24e-10	0.00187090739008419
ic8h17coc2h4p	0.169	6.87e-10	0.0013674839662505
nc10h21co	0.169	6.69e-10	0.00141860069227714
nc8h17coc2h4p	0.169	6.87e-10	0.0013674839662505
ic9h19coch2	0.169	6.87e-10	0.0013674839662505
nc7h15coc3h6p	0.169	7.11e-10	0.00119937152931864
c12h25-2i	0.169	7.12e-10	0.00119935714457051
c12h25-6	0.169	7.06e-10	0.0012671701556085
c12h25-2b	0.169	7.12e-10	0.00119935714457051
c12h25-2a	0.169	7.12e-10	0.00119935714457051
c12h25-2f	0.169	7.12e-10	0.00119935714457051
c12h25-1	0.169	7.06e-10	0.0012671701556085
c12h25-2c	0.169	7.12e-10	0.00119935714457051
c12h25-4	0.169	7.06e-10	0.0012671701556085
c11h22o1-1-2	0.17	6.68e-10	0.00145747099632717
c11h22o1-2-2	0.17	6.68e-10	0.00145747099632717
c11h22o4-5-2	0.17	6.68e-10	0.00145747099632717
c11h22o1-5-2	0.17	6.68e-10	0.00145747099632717
c11o4-6	0.17	6.8e-10	0.0013259082471493
c11o1-2	0.17	6.8e-10	0.0013259082471493
c11o2-3	0.17	6.8e-10	0.0013259082471493
c11o3-6	0.17	6.8e-10	0.0013259082471493
c11h22o5-9-2	0.17	6.68e-10	0.00145747099632717
c11o4-7	0.17	6.8e-10	0.0013259082471493
c11h22o2-6-2	0.17	6.68e-10	0.00145747099632717
c11o4-8	0.17	6.8e-10	0.0013259082471493
c11h22o3-7-2	0.17	6.68e-10	0.00145747099632717
c11o1-3	0.17	6.8e-10	0.0013259082471493
c11o4-5	0.17	6.8e-10	0.0013259082471493
c11h22o5-6-2	0.17	6.68e-10	0.00145747099632717
c11h22o2-5-2	0.17	6.68e-10	0.00145747099632717
c11h22o6-9-2	0.17	6.68e-10	0.00145747099632717
c11h22o6-7-2	0.17	6.68e-10	0.00145747099632717
c11h22o3-6-2	0.17	6.68e-10	0.00145747099632717
c11h22o5-8-2	0.17	6.68e-10	0.00145747099632717
c11h22o7-9-2	0.17	6.68e-10	0.00145747099632717
c11o2-6	0.17	6.8e-10	0.0013259082471493
c11h22o1-4-2	0.17	6.68e-10	0.00145747099632717
c11o3-4	0.17	6.8e-10	0.0013259082471493
ic10h21cho	0.17	6.87e-10	0.0013674839662505
nc12h26	0.17	7.06e-10	0.0012671701556085
c11h23o-6	0.171	6.8e-10	0.0013259082471493
c11h23o-5-2	0.171	6.68e-10	0.00145747099632717
c11h23o-3-2	0.171	6.68e-10	0.00145747099632717
c11h23o-5	0.171	6.8e-10	0.0013259082471493
c11h23o-2	0.171	6.8e-10	0.0013259082471493
c11h23o-7-2	0.171	6.68e-10	0.00145747099632717
c11h23o-1-2	0.171	6.68e-10	0.00145747099632717
c11h23o-3	0.171	6.8e-10	0.0013259082471493
c10ooh4-2e	0.173	6.4e-10	0.00153176888671037
c10ooh5-7	0.173	6.69e-10	0.00141860069227714
c10ooh5-2d	0.173	6.4e-10	0.00153176888671037
c10ooh5-2f	0.173	6.4e-10	0.00153176888671037
c10ooh8-2d	0.173	6.4e-10	0.00153176888671037
c10ooh7-2d	0.173	6.4e-10	0.00153176888671037
c10ooh6-2e	0.173	6.4e-10	0.00153176888671037
c10ooh1-2b	0.173	6.4e-10	0.00153176888671037
c10ooh5-2i	0.173	6.4e-10	0.00153176888671037
c10ooh8-2g	0.173	6.4e-10	0.00153176888671037
c10ooh4-6	0.173	6.69e-10	0.00141860069227714
c10ooh3-2d	0.173	6.4e-10	0.00153176888671037
c10ooh3-2e	0.173	6.4e-10	0.00153176888671037
c10ooh5-2g	0.173	6.4e-10	0.00153176888671037
c10ooh1-2d	0.173	6.4e-10	0.00153176888671037
c10ooh7-2e	0.173	6.4e-10	0.00153176888671037
c10ooh4-2b	0.173	6.4e-10	0.00153176888671037
c10ooh9-2e	0.173	6.4e-10	0.00153176888671037
c10ooh5-6	0.173	6.69e-10	0.00141860069227714
c10ooh5-2c	0.173	6.4e-10	0.00153176888671037
c10h21oo-1-2	0.173	6.4e-10	0.00153176888671037
c10h21oo-7-2	0.173	6.4e-10	0.00153176888671037
c10ooh2-4	0.173	6.69e-10	0.00141860069227714
c10ooh5-2a	0.173	6.4e-10	0.00153176888671037
c10ooh6-2i	0.173	6.4e-10	0.00153176888671037
c10ooh2-5	0.173	6.69e-10	0.00141860069227714
c10ooh4-1	0.173	6.69e-10	0.00141860069227714
c10ooh8-2f	0.173	6.4e-10	0.00153176888671037
c10ooh3-5	0.173	6.69e-10	0.00141860069227714
c10ooh6-2c	0.173	6.4e-10	0.00153176888671037
c10ooh5-4	0.173	6.69e-10	0.00141860069227714
c10h21oo-4-2	0.173	6.4e-10	0.00153176888671037
c10ooh9-2h	0.173	6.4e-10	0.00153176888671037
c10ooh4-2a	0.173	6.4e-10	0.00153176888671037
c10ooh3-6	0.173	6.69e-10	0.00141860069227714
c10ooh4-2h	0.173	6.4e-10	0.00153176888671037
c10ooh4-2g	0.173	6.4e-10	0.00153176888671037
c10ooh8-2i	0.173	6.4e-10	0.00153176888671037
c10ooh4-7	0.173	6.69e-10	0.00141860069227714
c10ooh3-2a	0.173	6.4e-10	0.00153176888671037
c10ooh5-9	0.173	6.69e-10	0.00141860069227714
c10ooh2-1	0.173	6.69e-10	0.00141860069227714
c10ooh1-4	0.173	6.69e-10	0.00141860069227714
c10ooh4-2f	0.173	6.4e-10	0.00153176888671037
c10ooh2-6	0.173	6.69e-10	0.00141860069227714
c10ooh5-3	0.173	6.69e-10	0.00141860069227714
c9ket3-2	0.174	6.49e-10	0.00151768098345728
c9ket5-8-2	0.174	6.4e-10	0.00153176888671037
c9ket8-7-2	0.174	6.4e-10	0.00153176888671037
c9ket1-1-2	0.174	6.4e-10	0.00153176888671037
c9ket4-8-2	0.174	6.4e-10	0.00153176888671037
c10ooh1-2	0.174	6.69e-10	0.00141860069227714
c9ket4-7	0.174	6.49e-10	0.00151768098345728
c9ket7-4-2	0.174	6.4e-10	0.00153176888671037
c10h21o2h-1	0.174	6.69e-10	0.00141860069227714
c9ket8-5-2	0.174	6.4e-10	0.00153176888671037
c10h21o2h-5	0.174	6.69e-10	0.00141860069227714
c10h21ooh-1-2	0.174	6.4e-10	0.00153176888671037
c9ket8-4-2	0.174	6.4e-10	0.00153176888671037
c9ket5-4-2	0.174	6.4e-10	0.00153176888671037
c9ket4-1-2	0.174	6.4e-10	0.00153176888671037
c10h21ooh-4-2	0.174	6.4e-10	0.00153176888671037
c10h21ooh-6-2	0.174	6.4e-10	0.00153176888671037
c9ket7-6-2	0.174	6.4e-10	0.00153176888671037
c9ket2-5	0.174	6.49e-10	0.00151768098345728
c9ket3-5	0.174	6.49e-10	0.00151768098345728
c9ket2-6	0.174	6.49e-10	0.00151768098345728
c10h21ooh-8-2	0.174	6.4e-10	0.00153176888671037
c10h21ooh-7-2	0.174	6.4e-10	0.00153176888671037
c10h21o2h-4	0.174	6.69e-10	0.00141860069227714
c9ket4-8	0.174	6.49e-10	0.00151768098345728
c10ooh4-2	0.174	6.69e-10	0.00141860069227714
c10h21ooh-3-2	0.174	6.4e-10	0.00153176888671037
c9ket7-8-2	0.174	6.4e-10	0.00153176888671037
c9ket5-3	0.174	6.49e-10	0.00151768098345728
c9ket3-7	0.174	6.49e-10	0.00151768098345728
c9ket1-5-2	0.174	6.4e-10	0.00153176888671037
c9ket4-3-2	0.174	6.4e-10	0.00153176888671037
c10ooh3-2	0.174	6.69e-10	0.00141860069227714
c9ket1-2	0.174	6.49e-10	0.00151768098345728
c9ket4-6-2	0.174	6.4e-10	0.00153176888671037
c9ket4-7-2	0.174	6.4e-10	0.00153176888671037
c9ket1-4-2	0.174	6.4e-10	0.00153176888671037
c9ket6-2-2	0.174	6.4e-10	0.00153176888671037
c9ket3-4-2	0.174	6.4e-10	0.00153176888671037
c9ket6-4-2	0.174	6.4e-10	0.00153176888671037
c10ooh5-2	0.174	6.69e-10	0.00141860069227714
c9ket3-1-2	0.174	6.4e-10	0.00153176888671037
c8ooh4-oo2-2	0.177	6.24e-10	0.00167768345468577
c8ooh4-8o2	0.177	6.27e-10	0.00163174727498205
c8ooh4-5o2	0.177	6.27e-10	0.00163174727498205
c8ooh6-oo4-2	0.177	6.24e-10	0.00167768345468577
c8ooh2-4o2	0.177	6.27e-10	0.00163174727498205
c8ooh2-5o2	0.177	6.27e-10	0.00163174727498205
c8ooh2-1o2	0.177	6.27e-10	0.00163174727498205
c8ooh4-oo5-2	0.177	6.24e-10	0.00167768345468577
c8ooh2-3o2	0.177	6.27e-10	0.00163174727498205
c8ooh3-oo6-2	0.177	6.24e-10	0.00167768345468577
c8ooh6-oo5-2	0.177	6.24e-10	0.00167768345468577
c8ooh5-oo4-2	0.177	6.24e-10	0.00167768345468577
c8ooh3-6o2	0.177	6.27e-10	0.00163174727498205
c8ooh1-oo5-2	0.177	6.24e-10	0.00167768345468577
c8ooh3-1o2	0.177	6.27e-10	0.00163174727498205
c8ooh1-5o2	0.177	6.27e-10	0.00163174727498205
c8ooh7-oo5-2	0.177	6.24e-10	0.00167768345468577
c8ooh4-6o2	0.177	6.27e-10	0.00163174727498205
c8ooh5-oo1-2	0.177	6.24e-10	0.00167768345468577
c8ooh3-oo2-2	0.177	6.24e-10	0.00167768345468577
c8ooh5-oo7-2	0.177	6.24e-10	0.00167768345468577
c8ooh6-oo2-2	0.177	6.24e-10	0.00167768345468577
c8ooh6-oo7-2	0.177	6.24e-10	0.00167768345468577
c8ooh2-oo4-2	0.177	6.24e-10	0.00167768345468577
c8ooh3-4o2	0.177	6.27e-10	0.00163174727498205
c8ooh2-6o2	0.177	6.27e-10	0.00163174727498205
c8ooh7-oo4-2	0.177	6.24e-10	0.00167768345468577
c8ooh4-oo3-2	0.177	6.24e-10	0.00167768345468577
c8ooh1-oo4-2	0.177	6.24e-10	0.00167768345468577
c8ooh5-oo6-2	0.177	6.24e-10	0.00167768345468577
c13h25-1-2	0.181	7.24e-10	0.00113428840416964
c13h26-7-2	0.182	7.24e-10	0.00113428840416964
nc10h21chco	0.182	7.24e-10	0.00113430127041742
c13h26-4-2	0.182	7.24e-10	0.00113428840416964
c13h26-6-2	0.182	7.24e-10	0.00113428840416964
c13h26-1-2	0.182	7.24e-10	0.00113428840416964
c13h26-3-2	0.182	7.24e-10	0.00113428840416964
c13h26-6	0.182	7.1e-10	0.00118427285646613
c13h26-4	0.182	7.1e-10	0.00118427285646613
c13h26-3	0.182	7.1e-10	0.00118427285646613
ic11h23co	0.183	7.11e-10	0.00119937152931864
c13h27-2j	0.183	7.24e-10	0.00113428840416964
nc10h21coch2	0.183	7.24e-10	0.00113430127041742
c13h27-2f	0.183	7.24e-10	0.00113428840416964
ic8h17coc3h6p	0.183	7.11e-10	0.00119937152931864
c13h27-2	0.183	7.27e-10	0.00120989207762668
ic9h19coc2h4p	0.183	7.11e-10	0.00119937152931864
c13h27-2k	0.183	7.24e-10	0.00113428840416964
c13h27-2g	0.183	7.24e-10	0.00113428840416964
nc9h19coc2h4p	0.183	7.11e-10	0.00119937152931864
c13h27-2a	0.183	7.24e-10	0.00113428840416964
c8coc3h6p	0.183	6.27e-10	0.00163174727498205
c13h27-6	0.183	7.27e-10	0.00120989207762668
c13h27-5	0.183	7.27e-10	0.00120989207762668
c13h27-2l	0.183	7.24e-10	0.00113428840416964
c12h24o3-4-2	0.184	7.12e-10	0.00119935714457051
nc11h23cho	0.184	6.8e-10	0.0013259082471493
c12o4-6	0.184	7.06e-10	0.0012671701556085
c12o6-7	0.184	7.06e-10	0.0012671701556085
c12o1-3	0.184	7.06e-10	0.0012671701556085
c12h24o5-6-2	0.184	7.12e-10	0.00119935714457051
c12o4-7	0.184	7.06e-10	0.0012671701556085
c12o3-6	0.184	7.06e-10	0.0012671701556085
c12o5-6	0.184	7.06e-10	0.0012671701556085
c12o2-6	0.184	7.06e-10	0.0012671701556085
c12h24o3-7-2	0.184	7.12e-10	0.00119935714457051
c12o5-7	0.184	7.06e-10	0.0012671701556085
c12h24o4-8-2	0.184	7.12e-10	0.00119935714457051
c12h24o1-2-2	0.184	7.12e-10	0.00119935714457051
c12o4-8	0.184	7.06e-10	0.0012671701556085
c12h24o7-11-2	0.184	7.12e-10	0.00119935714457051
c12h24o10-11-2	0.184	7.12e-10	0.00119935714457051
ic11h23cho	0.184	7.11e-10	0.00119937152931864
c12o2-3	0.184	7.06e-10	0.0012671701556085
nc13h28	0.184	7.27e-10	0.00120989207762668
c12o1-5	0.184	7.06e-10	0.0012671701556085
c12h24o6-10-2	0.184	7.12e-10	0.00119935714457051
c12o3-4	0.184	7.06e-10	0.0012671701556085
c12h24o9-10-2	0.184	7.12e-10	0.00119935714457051
c12h24o6-8-2	0.184	7.12e-10	0.00119935714457051
c13h28-2	0.184	7.24e-10	0.00113428840416964
c12o3-7	0.184	7.06e-10	0.0012671701556085
c12h24o2-5-2	0.184	7.12e-10	0.00119935714457051
c12h24o4-7-2	0.184	7.12e-10	0.00119935714457051
c12o1-2	0.184	7.06e-10	0.0012671701556085
c12h25o-2-2	0.185	7.12e-10	0.00119935714457051
c12h25o-3-2	0.185	7.12e-10	0.00119935714457051
c12h25o-7-2	0.185	7.12e-10	0.00119935714457051
c12h25o-8-2	0.185	7.12e-10	0.00119935714457051
c12h25o-3	0.185	7.06e-10	0.0012671701556085
c12h25o-4	0.185	7.06e-10	0.0012671701556085
c12h25o-2	0.185	7.06e-10	0.0012671701556085
c12h25o-6-2	0.185	7.12e-10	0.00119935714457051
c11h23oo-1-2	0.187	6.68e-10	0.00145747099632717
c11h23o2-4	0.187	6.8e-10	0.0013259082471493
c11ooh2-1	0.187	6.8e-10	0.0013259082471493
c11ooh8-2j	0.187	6.68e-10	0.00145747099632717
c11ooh5-2h	0.187	6.68e-10	0.00145747099632717
c11ooh10-2g	0.187	6.68e-10	0.00145747099632717
c11ooh5-4	0.187	6.8e-10	0.0013259082471493
c11ooh3-4	0.187	6.8e-10	0.0013259082471493
c11ooh4-2b	0.187	6.68e-10	0.00145747099632717
c11ooh4-2g	0.187	6.68e-10	0.00145747099632717
c11ooh7-2f	0.187	6.68e-10	0.00145747099632717
c11ooh5-1	0.187	6.8e-10	0.0013259082471493
c11ooh7-2c	0.187	6.68e-10	0.00145747099632717
c11h23oo-4-2	0.187	6.68e-10	0.00145747099632717
c11h23oo-8-2	0.187	6.68e-10	0.00145747099632717
c11ooh4-2c	0.187	6.68e-10	0.00145747099632717
c11ooh2-2a	0.187	6.68e-10	0.00145747099632717
c11ooh7-2d	0.187	6.68e-10	0.00145747099632717
c11ooh5-2b	0.187	6.68e-10	0.00145747099632717
c11h23oo-7-2	0.187	6.68e-10	0.00145747099632717
c11ooh1-2a	0.187	6.68e-10	0.00145747099632717
c11ooh6-2h	0.187	6.68e-10	0.00145747099632717
c11ooh7-2h	0.187	6.68e-10	0.00145747099632717
